-11666,400391	0
-11660,875977	0
-11655,352539	1
-11649,828125	1
-11644,304688	2
-11638,780273	2
-11633,256836	1
-11627,733398	0
-11622,208984	0
-11616,685547	0
-11611,161133	1
-11605,637695	5
-11600,113281	1
-11594,589844	0
-11589,065430	1
-11583,541992	0
-11578,018555	3
-11572,494141	3
-11566,970703	3
-11561,446289	1
-11555,922852	2
-11550,398438	1
-11544,875000	0
-11539,351563	0
-11533,827148	0
-11528,303711	0
-11522,779297	0
-11517,255859	1
-11511,731445	0
-11506,208008	0
-11500,684570	0
-11495,160156	0
-11489,636719	0
-11484,112305	0
-11478,588867	0
-11473,064453	0
-11467,541016	0
-11462,016602	0
-11456,493164	0
-11450,969727	2
-11445,445313	2
-11439,921875	1
-11434,397461	0
-11428,874023	2
-11423,349609	1
-11417,826172	1
-11412,302734	1
-11406,778320	0
-11401,254883	0
-11395,730469	2
-11390,207031	2
-11384,682617	1
-11379,159180	0
-11373,634766	0
-11368,111328	0
-11362,587891	0
-11357,063477	0
-11351,540039	1
-11346,015625	0
-11340,492188	1
-11334,967773	0
-11329,444336	0
-11323,920898	0
-11318,396484	0
-11312,873047	0
-11307,348633	2
-11301,825195	2
-11296,300781	2
-11290,777344	2
-11285,252930	1
-11279,729492	1
-11274,206055	1
-11268,681641	0
-11263,158203	0
-11257,633789	1
-11252,110352	1
-11246,585938	2
-11241,062500	5
-11235,539063	2
-11230,014648	1
-11224,491211	0
-11218,966797	0
-11213,443359	1
-11207,918945	1
-11202,395508	0
-11196,872070	0
-11191,347656	0
-11185,824219	3
-11180,299805	0
-11174,776367	0
-11169,251953	0
-11163,728516	1
-11158,204102	0
-11152,680664	0
-11147,157227	0
-11141,632813	2
-11136,109375	4
-11130,584961	1
-11125,061523	2
-11119,537109	1
-11114,013672	0
-11108,490234	0
-11102,965820	0
-11097,442383	0
-11091,917969	0
-11086,394531	0
-11080,870117	0
-11075,346680	0
-11069,822266	0
-11064,298828	0
-11058,775391	0
-11053,250977	0
-11047,727539	1
-11042,203125	0
-11036,679688	0
-11031,155273	0
-11025,631836	1
-11020,108398	0
-11014,583984	0
-11009,060547	1
-11003,536133	1
-10998,012695	0
-10992,488281	2
-10986,964844	1
-10981,440430	0
-10975,916992	0
-10970,393555	0
-10964,869141	0
-10959,345703	1
-10953,821289	2
-10948,297852	0
-10942,773438	2
-10937,250000	2
-10931,726563	1
-10926,202148	1
-10920,678711	1
-10915,154297	1
-10909,630859	1
-10904,106445	1
-10898,583008	0
-10893,059570	0
-10887,535156	1
-10882,011719	2
-10876,487305	2
-10870,963867	1
-10865,439453	1
-10859,916016	0
-10854,391602	0
-10848,868164	1
-10843,344727	0
-10837,820313	0
-10832,296875	0
-10826,772461	0
-10821,249023	0
-10815,724609	0
-10810,201172	0
-10804,677734	1
-10799,153320	0
-10793,629883	0
-10788,105469	0
-10782,582031	2
-10777,057617	2
-10771,534180	0
-10766,009766	0
-10760,486328	2
-10754,962891	0
-10749,438477	0
-10743,915039	0
-10738,390625	0
-10732,867188	0
-10727,342773	0
-10721,819336	1
-10716,295898	0
-10710,771484	0
-10705,248047	0
-10699,723633	0
-10694,200195	0
-10688,675781	2
-10683,152344	3
-10677,627930	2
-10672,104492	0
-10666,581055	1
-10661,056641	3
-10655,533203	1
-10650,008789	0
-10644,485352	1
-10638,960938	0
-10633,437500	1
-10627,914063	0
-10622,389648	1
-10616,866211	0
-10611,341797	1
-10605,818359	0
-10600,293945	1
-10594,770508	1
-10589,247070	1
-10583,722656	1
-10578,199219	0
-10572,674805	2
-10567,151367	1
-10561,626953	1
-10556,103516	0
-10550,579102	0
-10545,055664	0
-10539,532227	1
-10534,007813	0
-10528,484375	1
-10522,959961	3
-10517,436523	3
-10511,912109	2
-10506,388672	1
-10500,865234	1
-10495,340820	2
-10489,817383	0
-10484,292969	1
-10478,769531	3
-10473,245117	4
-10467,721680	1
-10462,197266	1
-10456,673828	0
-10451,150391	2
-10445,625977	1
-10440,102539	3
-10434,578125	2
-10429,054688	0
-10423,530273	1
-10418,006836	1
-10412,483398	2
-10406,958984	2
