# Visual Spec
.000        	 1348
.000        	 1327
.000        	 1349
.000        	 1320
.000        	 1320
.000        	 1316
.000        	 1326
.000        	 1331
.000        	 1329
.000        	 1327
.000        	 1331
.000        	 1355
.000        	 1350
.000        	 1395
.000        	 1328
.000        	 1371
.000        	 1433
.000        	 1394
.000        	 1358
.000        	 1352
.000        	 1391
.000        	 1358
.000        	 1321
.000        	 1338
.000        	 1386
.000        	 1370
.000        	 1389
.000        	 1410
.000        	 1376
.000        	 1366
.000        	 1328
.000        	 1375
.000        	 1373
.000        	 1357
.000        	 1332
.000        	 1362
.000        	 1384
.000        	 1390
.000        	 1358
.000        	 1339
.000        	 1335
.000        	 1328
.000        	 1331
.000        	 1331
.000        	 1367
.000        	 1368
.000        	 1308
.000        	 1334
.000        	 1331
.000        	 1363
.000        	 1330
.000        	 1293
.000        	 1372
.000        	 1401
.000        	 1331
.000        	 1334
.000        	 1397
.000        	 1424
.000        	 1395
.000        	 1344
.000        	 1315
.000        	 1346
.000        	 1380
.000        	 1414
.000        	 1399
.000        	 1318
.000        	 1303
.000        	 1344
.000        	 1360
.000        	 1380
.000        	 1393
.000        	 1359
.000        	 1400
.000        	 1479
.000        	 1458
.000        	 1414
.000        	 1409
.000        	 1431
.000        	 1397
.000        	 1402
.000        	 1389
.000        	 1425
.000        	 1427
.000        	 1374
.000        	 1343
.000        	 1457
.000        	 1437
.000        	 1400
.000        	 1445
.000        	 1424
.000        	 1394
.000        	 1367
.000        	 1457
.000        	 1491
.000        	 1401
.000        	 1406
.000        	 1459
.000        	 1482
.000        	 1477
.000        	 1428
.000        	 1432
.000        	 1459
.000        	 1503
.000        	 1540
.000        	 1514
.000        	 1438
.000        	 1431
.000        	 1468
.000        	 1490
.000        	 1467
.000        	 1434
.000        	 1487
.000        	 1563
.000        	 1565
.000        	 1510
.000        	 1513
.000        	 1548
.000        	 1600
.000        	 1577
.000        	 1601
.000        	 1631
.000        	 1629
.000        	 1705
.000        	 1808
.000        	 1795
.000        	 1855
.000        	 1936
.000        	 1963
.000        	 2036
.000        	 2194
.000        	 2394
.000        	 2615
.000        	 3106
.000        	 3685
.000        	 4515
.000        	 5920
.000        	 8303
.000        	 12328
.000        	 20533
.000        	 42896
.000        	 99918
.000        	 195803
.000        	 269023
.000        	 303813
.000        	 323246
.000        	 327131
.000        	 313873
.000        	 290216
.000        	 234378
.000        	 127045
.000        	 48340
.000        	 21012
.000        	 11949
.000        	 7817
.000        	 5686
.000        	 4359
.000        	 3528
.000        	 3050
.000        	 2715
.000        	 2553
.000        	 2395
.000        	 2239
.000        	 2079
.000        	 1970
.000        	 1920
.000        	 1859
.000        	 1736
.000        	 1682
.000        	 1640
.000        	 1687
.000        	 1742
.000        	 1635
.000        	 1613
.000        	 1630
.000        	 1591
.000        	 1632
.000        	 1600
.000        	 1595
.000        	 1580
.000        	 1527
.000        	 1466
.000        	 1509
.000        	 1530
.000        	 1543
.000        	 1480
.000        	 1424
