# Maxim DL
374, 74
375, 75
376, 69
377, 70
378, 62
379, 66
380, 65
381, 78
382, 80
383, 73
384, 69
385, 66
386, 68
387, 69
388, 64
389, 62
390, 67
391, 63
392, 59
393, 68
394, 65
395, 65
396, 73
397, 74
398, 70
399, 72
400, 68
401, 73
402, 72
403, 63
404, 70
405, 78
406, 69
407, 71
408, 69
409, 65
410, 62
411, 55
412, 64
413, 74
414, 73
415, 80
416, 68
417, 67
418, 67
419, 64
420, 67
421, 67
422, 61
423, 65
424, 73
425, 67
426, 65
427, 62
428, 59
429, 72
430, 70
431, 65
432, 66
433, 62
434, 65
435, 71
436, 61
437, 69
438, 67
439, 64
440, 69
441, 76
442, 74
443, 66
444, 67
445, 75
446, 71
447, 58
448, 64
449, 67
450, 66
451, 65
452, 68
453, 66
454, 66
455, 64
456, 65
457, 66
458, 66
459, 66
460, 66
461, 71
462, 72
463, 80
464, 79
465, 62
466, 67
467, 70
468, 75
469, 84
470, 77
471, 72
472, 66
473, 67
474, 55
475, 71
476, 73
477, 70
478, 66
479, 67
480, 73
481, 77
482, 64
483, 67
484, 71
485, 67
486, 74
487, 70
488, 59
489, 64
490, 68
491, 71
492, 65
493, 64
494, 65
495, 77
496, 79
497, 68
498, 69
499, 60
500, 64
501, 72
502, 74
503, 80
504, 63
505, 60
506, 68
507, 67
508, 69
509, 76
510, 77
511, 72
512, 78
513, 78
514, 71
515, 69
516, 65
517, 65
518, 72
519, 63
520, 71
521, 78
522, 79
523, 67
524, 68
525, 69
526, 70
527, 75
528, 69
529, 68
530, 71
531, 70
532, 61
533, 61
534, 58
535, 72
536, 68
537, 64
538, 68
539, 74
540, 73
541, 73
542, 68
543, 75
544, 68
545, 63
546, 67
547, 70
548, 73
549, 76
550, 67
551, 64
552, 73
553, 68
554, 65
555, 60
556, 68
557, 62
558, 62
559, 71
560, 63
561, 59
562, 65
563, 67
564, 74
565, 76
566, 67
567, 64
568, 66
569, 63
570, 68
571, 65
572, 73
573, 70
574, 76
575, 71
576, 68
577, 74
578, 74
579, 76
580, 72
581, 73
582, 71
583, 72
584, 67
585, 64
586, 67
587, 69
588, 67
589, 73
590, 67
591, 65
592, 69
593, 67
594, 66
595, 83
596, 82
597, 63
598, 62
599, 62
600, 75
601, 65
602, 69
603, 75
604, 80
605, 79
606, 60
607, 80
608, 70
609, 68
610, 54
611, 62
612, 67
613, 71
614, 66
615, 68
616, 66
617, 69
618, 73
619, 79
620, 90
621, 78
622, 61
623, 65
624, 70
625, 67
626, 65
627, 66
628, 66
629, 56
630, 66
631, 69
632, 68
633, 61
634, 64
635, 73
636, 76
637, 65
638, 68
639, 78
640, 69
641, 69
642, 68
643, 69
644, 65
645, 68
646, 70
647, 66
648, 64
649, 60
650, 63
651, 73
652, 74
653, 70
654, 64
655, 73
656, 76
657, 62
658, 68
659, 68
660, 66
661, 72
662, 71
663, 74
664, 70
665, 64
666, 63
667, 66
668, 65
669, 71
670, 78
671, 80
672, 71
673, 59
674, 69
675, 65
676, 71
677, 67
678, 61
679, 71
680, 72
681, 66
682, 65
683, 70
684, 71
685, 69
686, 64
687, 66
688, 73
689, 83
690, 71
691, 61
692, 63
693, 77
694, 82
695, 81
696, 74
697, 78
698, 73
699, 64
700, 66
701, 79
702, 87
703, 75
704, 67
705, 72
706, 75
707, 70
708, 66
709, 71
710, 68
711, 69
712, 75
713, 74
714, 78
715, 82
716, 74
717, 70
718, 60
719, 73
720, 72
721, 73
722, 72
723, 70
724, 82
725, 82
726, 83
727, 71
728, 63
729, 62
730, 63
731, 72
732, 68
733, 64
734, 73
735, 72
736, 69
737, 66
738, 70
739, 75
740, 72
741, 70
742, 76
743, 76
744, 69
745, 70
746, 76
747, 70
748, 64
749, 69
750, 69
751, 55
752, 67
753, 68
754, 74
755, 68
756, 72
757, 69
758, 66
759, 70
760, 81
761, 82
762, 74
763, 71
764, 75
765, 86
766, 91
767, 87
768, 79
769, 80
770, 68
771, 65
772, 64
773, 76
774, 71
775, 61
776, 68
777, 77
778, 70
779, 63
780, 82
781, 83
782, 78
783, 61
784, 66
785, 73
786, 72
787, 72
788, 77
789, 86
790, 72
791, 67
792, 67
793, 76
794, 77
795, 70
796, 72
797, 69
798, 64
799, 64
800, 72
801, 66
802, 78
803, 73
804, 64
805, 72
806, 68
807, 64
808, 69
809, 73
810, 70
811, 73
812, 68
813, 65
814, 58
815, 64
816, 68
817, 63
818, 74
819, 73
820, 72
821, 76
822, 84
823, 77
824, 69
825, 67
826, 71
827, 70
828, 69
829, 67
830, 65
831, 70
832, 75
833, 70
834, 67
835, 72
836, 68
837, 63
838, 61
839, 65
840, 65
841, 61
842, 69
843, 69
844, 67
845, 66
846, 74
847, 68
848, 66
849, 68
850, 72
851, 66
852, 71
853, 77
854, 76
855, 73
856, 78
857, 67
858, 73
859, 75
860, 63
861, 61
862, 73
863, 75
864, 77
865, 73
866, 80
867, 87
868, 108
869, 114
870, 120
871, 136
872, 158
873, 155
874, 166
875, 163
876, 161
877, 165
878, 172
879, 176
880, 167
881, 173
882, 167
883, 161
884, 172
885, 165
886, 157
887, 162
888, 170
889, 181
890, 211
891, 258
892, 294
893, 351
894, 402
895, 477
896, 578
897, 664
898, 791
899, 963
900, 1096
901, 1362
902, 1546
903, 1754
904, 2034
905, 2423
906, 2699
907, 3055
908, 3366
909, 3702
910, 4007
911, 4166
912, 4302
913, 4411
914, 4610
915, 4847
916, 4979
917, 5029
918, 5238
919, 5254
920, 5269
921, 5212
922, 5209
923, 5172
924, 4966
925, 4785
926, 4539
927, 4229
928, 3833
929, 3480
930, 3154
931, 3035
932, 3098
933, 3405
934, 3975
935, 4420
936, 5142
937, 5716
938, 6171
939, 6574
940, 6938
941, 7054
942, 7268
943, 7390
944, 7679
945, 7819
946, 8124
947, 8236
948, 8503
949, 8516
950, 8603
951, 8542
952, 8587
953, 8594
954, 8838
955, 8863
956, 9020
957, 9008
958, 9176
959, 9120
960, 9471
961, 9445
962, 9534
963, 9412
964, 9504
965, 9290
966, 9571
967, 9484
968, 9568
969, 9343
970, 9564
971, 9412
972, 9627
973, 9530
974, 9775
975, 9676
976, 9912
977, 9836
978, 10077
979, 10032
980, 10099
981, 10162
982, 10313
983, 10210
984, 10405
985, 10579
986, 10720
987, 10707
988, 10826
989, 10937
990, 10899
991, 11124
992, 11397
993, 11507
994, 11522
995, 11733
996, 11755
997, 11962
998, 12208
999, 12527
1000, 12646
1001, 12953
1002, 13201
1003, 13346
1004, 13682
1005, 13961
1006, 14122
1007, 14231
1008, 14515
1009, 14747
1010, 14968
1011, 15084
1012, 15183
1013, 15306
1014, 15361
1015, 15537
1016, 15610
1017, 15467
1018, 15194
1019, 14724
1020, 14271
1021, 13649
1022, 12611
1023, 11876
1024, 11314
1025, 11055
1026, 11331
1027, 11914
1028, 12658
1029, 13543
1030, 14434
1031, 15202
1032, 15852
1033, 16298
1034, 16417
1035, 16824
1036, 17116
1037, 17372
1038, 17597
1039, 17865
1040, 17947
1041, 18082
1042, 18208
1043, 18552
1044, 18591
1045, 18562
1046, 18653
1047, 18786
1048, 18822
1049, 18887
1050, 18775
1051, 18765
1052, 18673
1053, 18705
1054, 18700
1055, 18861
1056, 18769
1057, 18940
1058, 19033
1059, 19146
1060, 19245
1061, 19310
1062, 19320
1063, 19770
1064, 19704
1065, 19654
1066, 19720
1067, 19885
1068, 19904
1069, 20119
1070, 20065
1071, 20183
1072, 19990
1073, 20082
1074, 19884
1075, 20023
1076, 19960
1077, 20049
1078, 19849
1079, 19988
1080, 19899
1081, 19858
1082, 19689
1083, 19896
1084, 19878
1085, 20123
1086, 20049
1087, 20175
1088, 20142
1089, 20324
1090, 20058
1091, 20132
1092, 20054
1093, 19962
1094, 19762
1095, 19846
1096, 19638
1097, 19508
1098, 19130
1099, 18928
1100, 18792
1101, 18947
1102, 18913
1103, 18746
1104, 18589
1105, 18521
1106, 18444
1107, 18167
1108, 18204
1109, 18105
1110, 18157
1111, 18093
1112, 18321
1113, 18148
1114, 18026
1115, 17800
1116, 17997
1117, 17950
1118, 17860
1119, 17354
1120, 17246
1121, 16974
1122, 16884
1123, 16880
1124, 16812
1125, 16580
1126, 16714
1127, 16388
1128, 16528
1129, 16305
1130, 16310
1131, 16065
1132, 16160
1133, 16021
1134, 16200
1135, 15867
1136, 16004
1137, 15944
1138, 15955
1139, 15733
1140, 15717
1141, 15502
1142, 15597
1143, 15471
1144, 15303
1145, 15200
1146, 15126
1147, 15131
1148, 15030
1149, 14750
1150, 14614
1151, 14418
1152, 14260
1153, 14067
1154, 13813
1155, 13864
1156, 13753
1157, 13638
1158, 13419
1159, 13350
1160, 13238
1161, 13162
1162, 13066
1163, 12970
1164, 12774
1165, 12489
1166, 12303
1167, 12323
1168, 12102
1169, 11947
1170, 11718
1171, 11659
1172, 11318
1173, 11226
1174, 10956
1175, 10792
1176, 10659
1177, 10659
1178, 10510
1179, 10475
1180, 10261
1181, 10365
1182, 10256
1183, 10365
1184, 10389
1185, 10358
1186, 10241
1187, 10205
1188, 10189
1189, 10344
1190, 10279
1191, 10342
1192, 10446
1193, 10410
1194, 10293
1195, 10312
1196, 10427
1197, 10521
1198, 10500
1199, 10564
1200, 10678
1201, 10704
1202, 10528
1203, 10510
1204, 10551
1205, 10428
1206, 10308
1207, 10187
1208, 10136
1209, 10033
1210, 9836
1211, 9764
1212, 9697
1213, 9566
1214, 9416
1215, 9425
1216, 9376
1217, 9315
1218, 9131
1219, 8958
1220, 8723
1221, 8703
1222, 8542
1223, 8528
1224, 8304
1225, 8290
1226, 8164
1227, 8005
1228, 7864
1229, 7705
1230, 7475
1231, 7419
1232, 7220
1233, 7102
1234, 6896
1235, 6844
1236, 6680
1237, 6507
1238, 6228
1239, 6201
1240, 6106
1241, 5912
1242, 5670
1243, 5583
1244, 5551
1245, 5474
1246, 5244
1247, 5185
1248, 5095
1249, 4961
1250, 4728
1251, 4563
1252, 4429
1253, 4316
1254, 4209
1255, 4132
1256, 4101
1257, 4048
1258, 3936
1259, 3861
1260, 3776
1261, 3765
1262, 3683
1263, 3530
1264, 3515
1265, 3391
1266, 3333
1267, 3283
1268, 3203
1269, 2997
1270, 2975
1271, 2958
1272, 2911
1273, 2787
1274, 2736
1275, 2763
1276, 2716
1277, 2627
1278, 2499
1279, 2421
1280, 2432
1281, 2380
1282, 2361
1283, 2312
1284, 2236
1285, 2138
1286, 2133
1287, 2099
1288, 2055
1289, 1994
1290, 1973
1291, 1950
1292, 1887
1293, 1812
1294, 1807
1295, 1757
1296, 1743
1297, 1705
1298, 1654
1299, 1665
1300, 1618
1301, 1581
1302, 1537
1303, 1523
1304, 1492
1305, 1434
1306, 1351
1307, 1385
1308, 1363
1309, 1314
1310, 1259
1311, 1230
1312, 1166
1313, 1152
1314, 1123
1315, 1119
1316, 1073
1317, 1058
1318, 1018
1319, 976
1320, 956
1321, 972
1322, 942
1323, 932
1324, 909
1325, 876
1326, 810
1327, 788
1328, 753
1329, 699
1330, 638
1331, 625
1332, 622
1333, 612
1334, 600
1335, 614
1336, 633
1337, 661
1338, 633
1339, 637
1340, 637
1341, 640
1342, 628
1343, 618
1344, 609
1345, 589
1346, 580
1347, 588
1348, 578
1349, 571
1350, 560
1351, 573
1352, 557
1353, 532
1354, 541
1355, 510
1356, 482
1357, 485
1358, 488
1359, 477
1360, 454
1361, 448
1362, 449
1363, 435
1364, 418
1365, 389
1366, 373
1367, 362
1368, 357
1369, 345
1370, 319
1371, 312
1372, 309
1373, 285
1374, 267
1375, 264
1376, 267
1377, 237
1378, 211
1379, 216
1380, 208
1381, 193
1382, 181
1383, 165
1384, 147
1385, 153
1386, 142
1387, 130
1388, 125
1389, 108
1390, 100
1391, 100
1392, 96
1393, 101
1394, 93
1395, 86
1396, 92
1397, 85
1398, 78
1399, 83
1400, 78
1401, 89
1402, 85
1403, 75
1404, 72
1405, 71
1406, 76
1407, 73
1408, 84
1409, 87
1410, 77
1411, 77
1412, 77
1413, 78
1414, 76
1415, 73
1416, 70
1417, 71
1418, 68
1419, 73
1420, 69
1421, 70
1422, 73
1423, 67
1424, 75
1425, 71
1426, 70
1427, 74
1428, 60
1429, 62
1430, 79
1431, 66
1432, 59
1433, 68
1434, 60
1435, 62
1436, 65
1437, 70
1438, 75
1439, 64
1440, 67
1441, 75
1442, 74
1443, 73
1444, 66
1445, 58
1446, 69
1447, 72
1448, 67
1449, 62
1450, 67
1451, 67
1452, 59
1453, 62
1454, 69
1455, 77
1456, 66
1457, 67
1458, 68
1459, 66
1460, 65
1461, 59
1462, 62
1463, 67
1464, 61
1465, 68
1466, 69
1467, 76
1468, 64
1469, 58
1470, 54
1471, 66
1472, 66
1473, 65
1474, 74
1475, 74
1476, 61
1477, 56
1478, 58
1479, 67
1480, 63
1481, 64
1482, 69
1483, 79
1484, 74
1485, 63
1486, 61
1487, 62
1488, 71
1489, 75
1490, 80
1491, 72
1492, 63
1493, 59
1494, 61
1495, 74
1496, 71
1497, 69
1498, 59
1499, 66
1500, 71
1501, 65
