0, 0
1, 0
2, 0.000393875
3, 0.000582553
4, 0.000596884
5, 0.000580759
6, 0.000542043
7, 0.000512073
8, 0.000528929
9, 0.000555294
10, 0.000550909
11, 0.000531891
12, 0.00052827
13, 0.000560174
14, 0.000592038
15, 0.000581706
16, 0.000541123
17, 0.000524201
18, 0.000557031
19, 0.000610526
20, 0.000654275
21, 0.000668288
22, 0.000648605
23, 0.000617111
24, 0.000604178
25, 0.000606829
26, 0.000597964
27, 0.00056109
28, 0.000558264
29, 0.000617986
30, 0.000658035
31, 0.000658857
32, 0.00065292
33, 0.000662415
34, 0.000687477
35, 0.000692778
36, 0.000700763
37, 0.000734873
38, 0.000769801
39, 0.000778486
40, 0.000777432
41, 0.000808466
42, 0.0008561
43, 0.000892274
44, 0.000925163
45, 0.000964734
46, 0.00102402
47, 0.00115233
48, 0.00134804
49, 0.00156375
50, 0.00182389
51, 0.0022222
52, 0.00270844
53, 0.00322586
54, 0.00402682
55, 0.00531749
56, 0.00736507
57, 0.010679
58, 0.0157609
59, 0.0241759
60, 0.0415444
61, 0.0813309
62, 0.163923
63, 0.301957
64, 0.47552
65, 0.644994
66, 0.778708
67, 0.862252
68, 0.90104
69, 0.905642
70, 0.877033
71, 0.803316
72, 0.67337
73, 0.497462
74, 0.313064
75, 0.167023
76, 0.080424
77, 0.0395252
78, 0.0222226
79, 0.014315
80, 0.00983719
81, 0.00694063
82, 0.00502812
83, 0.0038325
84, 0.00303991
85, 0.00242254
86, 0.00195513
87, 0.00164531
88, 0.00146573
89, 0.00135211
90, 0.00122647
91, 0.00110897
92, 0.00105155
93, 0.000980102
94, 0.000885907
95, 0.000835754
96, 0.000817223
97, 0.000803545
98, 0.00077883
99, 0.000759738
100, 0.000736772
101, 0.000694438
102, 0.000672058
103, 0.000670206
104, 0.000691223
105, 0.000726828
106, 0.000726762
107, 0.000702434
108, 0.00068532
109, 0.000659372
110, 0.00062594
111, 0.000599829
112, 0.000581691
113, 0.000576083
114, 0.000581831
115, 0.000590621
116, 0.000604307
117, 0.000598881
118, 0.000569911
119, 0.000568417
120, 0.000592219
121, 0.000601023
122, 0.000590556
123, 0.000590726
124, 0.000598544
125, 0.000600504
126, 0.000614155
127, 0.000621529
128, 0.000593636
129, 0.000567004
130, 0.000580069
131, 0.000609271
132, 0.000608747
133, 0.00057539
134, 0.000569801
135, 0.000600338
136, 0.000627399
137, 0.000655744
138, 0.000682737
139, 0.000668501
140, 0.000615679
141, 0.000573423
142, 0.000555632
143, 0.00053668
144, 0.000532564
145, 0.00056425
146, 0.000585171
147, 0.000586204
148, 0.000601108
149, 0.000621023
150, 0.000614939
151, 0.000594979
152, 0.000566946
153, 0.00054652
154, 0.000556712
155, 0.000564652
156, 0.000550703
157, 0.000555856
158, 0.000611492
159, 0.000637341
160, 0.000603961
161, 0.000565283
162, 0.000547026
163, 0.00054336
164, 0.00053842
165, 0.00055115
166, 0.000589895
167, 0.000598726
168, 0.000565491
169, 0.000531228
170, 0.000516
171, 0.000532315
172, 0.000554679
173, 0.00057013
174, 0.000621164
175, 0.000664608
176, 0.000649022
177, 0.000596315
178, 0.000559167
179, 0.000546831
180, 0.000546119
181, 0.000547274
182, 0.000532646
183, 0.000531971
184, 0.000538711
185, 0.000539536
186, 0.000549516
187, 0.000559378
188, 0.000567763
189, 0.000556059
190, 0.000535536
191, 0.000524827
192, 0.000515691
193, 0.000522096
194, 0.000555658
195, 0.000593087
196, 0.000604198
197, 0.000586441
198, 0.000574615
199, 0.000562895
200, 0.000543259
201, 0.000547152
202, 0.000553283
203, 0.000553142
204, 0.000560574
205, 0.000568926
206, 0.000566143
207, 0.000559712
208, 0.000559389
209, 0.000551726
210, 0.000554237
211, 0.00056015
212, 0.000534697
213, 0.000519418
214, 0.000512156
215, 0.000504292
216, 0.000512326
217, 0.000533975
218, 0.000564236
219, 0.000567347
220, 0.000550501
221, 0.000549101
222, 0.000548109
223, 0.000529599
224, 0.000529742
225, 0.000544376
226, 0.000543362
227, 0.000539868
228, 0.000553082
229, 0.000583424
230, 0.000599396
231, 0.000603491
232, 0.000601152
233, 0.000603567
234, 0.000612704
235, 0.000611899
236, 0.000611792
237, 0.000605429
238, 0.000602733
239, 0.000619275
