297, 131.179, 88.9744, 86.2051
298, 129.205, 89.0256, 85.0256
299, 126.41, 86.7949, 86.0513
300, 126.872, 86.9487, 88
301, 128.026, 87.359, 88.7436
302, 126.41, 89.4103, 91.5385
303, 127.256, 91.2564, 92.4615
304, 124.923, 87.6154, 89.5128
305, 125.282, 86.5641, 85.7692
306, 124.718, 86.2308, 85.6667
307, 125.077, 89.7949, 90.8974
308, 121.744, 90.1026, 91.2821
309, 119.641, 91.5128, 88.7692
310, 119.103, 89.2564, 86.7949
311, 118.846, 89.2821, 88.2564
312, 118.256, 89.7179, 89.8974
313, 120.923, 89.7949, 89.8462
314, 124.744, 91.9231, 91.8462
315, 124.436, 91.4615, 90.5128
316, 119.154, 87.6154, 84.0769
317, 122.308, 88.7949, 85.8974
318, 127.692, 89.7692, 88.5897
319, 126.718, 87.6923, 87.1795
320, 126.385, 89.3333, 85.8205
321, 131.385, 92.7179, 86.5385
322, 129.436, 93.1282, 85.7179
323, 126.462, 92.7179, 85.7692
324, 122.795, 91.7949, 86.8718
325, 123.949, 91.5385, 87.3077
326, 124.974, 89.8974, 87.0513
327, 127.59, 88.7436, 88.7692
328, 126.103, 87.3333, 91
329, 122.615, 88.0769, 93.5897
330, 116.256, 85.9487, 92.1026
331, 115.795, 86.2564, 88.9744
332, 120.256, 89.6667, 88.2821
333, 124.308, 90.7949, 89.1795
334, 129.051, 91.7179, 93.6154
335, 125.41, 89.4872, 93.8718
336, 117.538, 84.9487, 89.5128
337, 120.179, 87.4872, 89.3077
338, 120.41, 87.9231, 88.3846
339, 121.487, 87.6154, 88.6667
340, 121.436, 86.5641, 88.6667
341, 123.949, 87.7179, 90.0256
342, 125.872, 88.5641, 87.9487
343, 129.615, 90.5385, 88.8718
344, 130.615, 91.359, 90.8205
345, 126.769, 89.9744, 90.7692
346, 121.795, 87.7179, 89.2821
347, 119.59, 88.7179, 88.5897
348, 121.359, 90.641, 89.4103
349, 122.41, 90.4615, 86.3077
350, 122.821, 89.3333, 83.0769
351, 128.718, 88.4872, 83.6923
352, 131.718, 86.7179, 83.7692
353, 137.41, 90.3333, 88.9744
354, 136.718, 90.0256, 87.8974
355, 134.538, 87.6667, 82.7949
356, 132.385, 85.8205, 79.2564
357, 133.154, 86.4872, 80.8974
358, 130.333, 84.3077, 83.1282
359, 128.282, 83.5897, 86.7436
360, 126.769, 87.5641, 90.2564
361, 125.026, 87.8718, 89.8462
362, 122.513, 88.3333, 89.7436
363, 122.923, 87.6154, 91.2821
364, 126.128, 88.0256, 92.8205
365, 127.718, 87.641, 90.9487
366, 122.923, 86.5897, 88.2051
367, 118.026, 86.9231, 88.4872
368, 115.795, 88.0769, 91.6154
369, 120.615, 89.8718, 97.4103
370, 121.154, 86.4615, 95.9231
371, 122.41, 85.7692, 91.5385
372, 130.077, 90.3846, 91.5128
373, 135.359, 93.1026, 90.8205
374, 131.308, 90.9231, 88.2051
375, 127.795, 90.5128, 90.3846
376, 125.744, 89.1282, 91.9744
377, 126.282, 87.2308, 89.4359
378, 125.231, 88.359, 88.1026
379, 124.103, 90.3846, 86.0769
380, 122.128, 90.641, 85.9487
381, 120.897, 89.3846, 86.5641
382, 123.41, 90.8718, 89.9744
383, 124.795, 90.0513, 90.7436
384, 125.641, 89.0256, 92.7179
385, 129.59, 89.9744, 95.2564
386, 134.667, 91.7692, 96.2564
387, 133.436, 91.8205, 93.1538
388, 127.487, 90.2821, 89.7949
389, 125.641, 91.1538, 90.1026
390, 126.308, 92.2564, 89.4615
391, 125.026, 91.0769, 87.9231
392, 125.026, 90.4103, 87.7436
393, 126.256, 89.2821, 87.4615
394, 126.231, 87.2821, 85.2051
395, 127.231, 90.7949, 86.4359
396, 128.026, 89.7436, 88.0769
397, 128.513, 90.1282, 90.2051
398, 125.795, 88.3846, 90.4872
399, 123.897, 88.7692, 90.5641
400, 126.385, 92.1026, 95.1282
401, 130.513, 94.0256, 96.4615
402, 133.231, 94.6667, 96.4359
403, 126.513, 89.2051, 89.8462
404, 123.821, 87.3077, 89.2051
405, 125.051, 88.359, 89.8462
406, 126.231, 89.359, 90.1026
407, 127.564, 90.7949, 91.4359
408, 125.949, 90.6923, 91.8718
409, 121.949, 90.5897, 89.1538
410, 117.359, 89.641, 85.8462
411, 113.744, 89.641, 87.1538
412, 110.051, 87.1795, 86.3846
413, 118.231, 90.7949, 91.8462
414, 121.538, 91.8718, 91.3333
415, 121.949, 89.5128, 88.4615
416, 120.154, 90.0769, 88.0769
417, 124.667, 90.7949, 92.5897
418, 126.051, 88.8205, 93.8205
419, 126.667, 88.4359, 92.3846
420, 126.256, 87.5641, 89.7436
421, 128.205, 91.3077, 91
422, 125.718, 90.2821, 90.359
423, 127.513, 90.8718, 90.7436
424, 127.436, 90.0513, 89.8205
425, 125.231, 87.8462, 85.8974
426, 123.59, 83.3077, 83.8462
427, 127.718, 83.7436, 86.9744
428, 134.462, 89.2308, 92.3333
429, 135.231, 89.3333, 90.1795
430, 131.897, 88.6667, 88.6154
431, 132.179, 90.2821, 92
432, 129.026, 87.4872, 90.0256
433, 132.359, 86.5385, 88.8205
434, 135.59, 88.5385, 90.4615
435, 136.513, 88.7949, 90.3333
436, 135.462, 89, 91.1795
437, 134.949, 90.8462, 91.0769
438, 132.308, 91.2051, 90.1795
439, 130, 90.0769, 89.7436
440, 128.128, 87.6667, 90.7949
441, 127.821, 86.3333, 90.2821
442, 129.256, 87.2564, 90.6923
443, 125.462, 86.4615, 91.5385
444, 127.923, 91, 96.0513
445, 126.128, 90.8462, 94.3077
446, 124.744, 88.8205, 92.1026
447, 125.667, 89.8974, 91.9487
448, 123.872, 89.0513, 90.4103
449, 121.974, 88.641, 90.8718
450, 122.718, 89.4872, 92.8205
451, 124.308, 88.9487, 92.5128
452, 125.949, 89.1795, 90.9487
453, 128.846, 88.8205, 91.4872
454, 130.205, 88.2564, 91.4359
455, 127.487, 86.4103, 90.0256
456, 126.256, 88.0256, 91.2564
457, 129.538, 90.2821, 93
458, 126.846, 88.0513, 90.7436
459, 132.026, 87.5641, 90.6923
460, 130.282, 85.0256, 89.5128
461, 132.462, 87.2308, 88.8974
462, 132.026, 88.3333, 88.5641
463, 132.282, 90.0513, 89.6667
464, 130.59, 90.2051, 91.0256
465, 132.462, 92.6923, 94.5128
466, 130.923, 91.2051, 93.1026
