0.00000 	66.04902
0.00000 	65.78432
0.00000 	66.18954
0.00000 	65.73856
0.00000 	65.71568
0.00000 	65.29412
0.00000 	65.31046
0.00000 	65.14379
0.00000 	65.30065
0.00000 	65.39216
0.00000 	65.15359
0.00000 	65.24509
0.00000 	65.84967
0.00000 	66.25491
0.00000 	65.99673
0.00000 	65.77451
0.00000 	66.23529
0.00000 	66.43137
0.00000 	67.37255
0.00000 	66.9902
0.00000 	66.56863
0.00000 	67.14379
0.00000 	66.98366
0.00000 	67.22876
0.00000 	67.54575
0.00000 	67.61438
0.00000 	67.41503
0.00000 	66.69608
0.00000 	66.63072
0.00000 	66.38562
0.00000 	66.12745
0.00000 	65.8268
0.00000 	65.57516
0.00000 	65.65033
0.00000 	65.06209
0.00000 	65.48366
0.00000 	66.23529
0.00000 	66.28432
0.00000 	65.62092
0.00000 	65.75817
0.00000 	66.51961
0.00000 	65.68954
0.00000 	65.37908
0.00000 	64.96405
0.00000 	65.26471
0.00000 	66.03268
0.00000 	66.5
0.00000 	66.34314
0.00000 	66.03595
0.00000 	66.31046
0.00000 	66.34314
0.00000 	66.13399
0.00000 	66.80065
0.00000 	66.66013
0.00000 	66.24183
0.00000 	66.57516
0.00000 	66.71568
0.00000 	66.80392
0.00000 	67.02287
0.00000 	67.0817
0.00000 	66.74837
0.00000 	66.46405
0.00000 	66.59804
0.00000 	66.72549
0.00000 	66.30065
0.00000 	66.72876
0.00000 	66.88889
0.00000 	67.05882
0.00000 	67.11438
0.00000 	66.69608
0.00000 	67.28758
0.00000 	67.08823
0.00000 	67.20261
0.00000 	66.9902
0.00000 	66.83987
0.00000 	66.51634
0.00000 	66.75817
0.00000 	67.04575
0.00000 	67.18301
0.00000 	67.26471
0.00000 	67.06863
0.00000 	67.11111
0.00000 	67.26471
0.00000 	67.69608
0.00000 	67.92811
0.00000 	67.91503
0.00000 	67.77124
0.00000 	67.65033
0.00000 	68.06209
0.00000 	68.31699
0.00000 	68.28104
0.00000 	67.92484
0.00000 	67.68301
0.00000 	67.69608
0.00000 	67.94772
0.00000 	68.17647
0.00000 	68.71896
0.00000 	68.32353
0.00000 	67.98693
0.00000 	67.87908
0.00000 	68.58823
0.00000 	68.8366
0.00000 	69.25817
0.00000 	68.81373
0.00000 	68.84314
0.00000 	68.40196
0.00000 	68.25163
0.00000 	68.4183
0.00000 	68.74509
0.00000 	68.01634
0.00000 	68.47713
0.00000 	69.08497
0.00000 	68.89869
0.00000 	68.98039
0.00000 	68.86928
0.00000 	69.07189
0.00000 	68.92484
0.00000 	69.29085
0.00000 	69.49346
0.00000 	68.92157
0.00000 	69.07189
0.00000 	70.10784
0.00000 	70.02615
0.00000 	70.18627
0.00000 	70.71568
0.00000 	70.62745
0.00000 	71.45425
0.00000 	71.25163
0.00000 	70.59477
0.00000 	71.06863
0.00000 	72.38235
0.00000 	73.46405
0.00000 	75.04575
0.00000 	77.17974
0.00000 	80.56536
0.00000 	85.31699
0.00000 	93.62418
0.00000 	107.1111
0.00000 	133.9771
0.00000 	208.3268
0.00000 	396.0817
0.00000 	710.5883
0.00000 	1107.275
0.00000 	1437.807
0.00000 	1621.529
0.00000 	1667.405
0.00000 	1574.569
0.00000 	1315.588
0.00000 	898.5033
0.00000 	485.6536
0.00000 	227.6046
0.00000 	137.402
0.00000 	106.3137
0.00000 	92.6732
0.00000 	85.82026
0.00000 	81.22549
0.00000 	78.25817
0.00000 	76.41503
0.00000 	74.97385
0.00000 	74.3366
0.00000 	73.23529
0.00000 	72.9902
0.00000 	72.69608
0.00000 	71.73856
0.00000 	70.93137
0.00000 	70.25163
0.00000 	70.30392
0.00000 	69.51634
0.00000 	68.94118
0.00000 	69.23529
0.00000 	68.81046
0.00000 	68.63072
0.00000 	69.48039
0.00000 	69.31373
0.00000 	69.57843
0.00000 	69.60784
0.00000 	69.4183
0.00000 	70.11765
0.00000 	69.81699
0.00000 	68.94444
0.00000 	68.3366
0.00000 	68.77451
0.00000 	69.04248
0.00000 	68.66666
0.00000 	68.17974
0.00000 	68.26797
0.00000 	68.18301
0.00000 	67.46078
0.00000 	67.31046
0.00000 	67.65686
0.00000 	67.5
0.00000 	67.92811
0.00000 	67.98039
0.00000 	67.07189
0.00000 	67.69281
0.00000 	68.48039
0.00000 	68.58497
0.00000 	67.75491
0.00000 	67.88235
0.00000 	68.20588
0.00000 	68.39869
0.00000 	67.88889
0.00000 	67.66013
0.00000 	68.01634
0.00000 	68.33006
0.00000 	68.51961
0.00000 	68.12092
0.00000 	68.14706
0.00000 	68.02287
0.00000 	67.79085
0.00000 	68.05882
0.00000 	67.53595
0.00000 	67.86275
0.00000 	67.92157
0.00000 	67.93791
0.00000 	67.3366
0.00000 	66.65359
0.00000 	67.29412
0.00000 	67.3366
0.00000 	67.14706
0.00000 	66.64706
0.00000 	66.47059
0.00000 	66.71568
0.00000 	67.1732
0.00000 	67.47713
0.00000 	67.65359
0.00000 	67.10458
0.00000 	67.02941
0.00000 	67.23203
0.00000 	67.56209
0.00000 	68.30719
0.00000 	68.34967
0.00000 	67.74183
0.00000 	67.50654
0.00000 	67.82353
0.00000 	67.92811
0.00000 	68.03595
0.00000 	68.47059
0.00000 	68.58497
0.00000 	68.12092
0.00000 	68.13399
0.00000 	67.83987
0.00000 	67.93137
0.00000 	68.33334
0.00000 	67.91503
0.00000 	67.94772
0.00000 	68.00327
0.00000 	67.79412
0.00000 	68.05882
0.00000 	67.8268
0.00000 	67.65033
0.00000 	67.23856
0.00000 	67.23856
0.00000 	66.3366
0.00000 	66.23203
0.00000 	66.89869
0.00000 	67.45752
0.00000 	66.85947
0.00000 	66.88562
0.00000 	66.83987
0.00000 	66.35947
0.00000 	66.40196
0.00000 	66.83006
0.00000 	66.88562
0.00000 	66.78758
0.00000 	66.36928
0.00000 	66.39542
0.00000 	67.78432
0.00000 	67.52287
0.00000 	66.97713
0.00000 	67.04902
0.00000 	67.19935
0.00000 	67.10458
0.00000 	66.75491
0.00000 	67.07516
0.00000 	67.26144
0.00000 	66.64706
0.00000 	67.0817
0.00000 	67.73856
0.00000 	67.43137
0.00000 	67.37582
0.00000 	67.39869
0.00000 	67.39542
0.00000 	67.57843
0.00000 	67.26471
0.00000 	66.84314
0.00000 	67.12745
0.00000 	67.12092
0.00000 	66.49673
0.00000 	65.73203
0.00000 	65.61438
0.00000 	66.42811
0.00000 	66.88562
0.00000 	66.69608
0.00000 	66.65033
0.00000 	66.45098
0.00000 	66.26471
0.00000 	66.08497
0.00000 	66.14379
0.00000 	66.03595
0.00000 	65.39542
0.00000 	65.40523
0.00000 	65.95098
0.00000 	67.18301
0.00000 	67.00327
0.00000 	65.84967
0.00000 	65.38235
0.00000 	65.65686
0.00000 	66.30719
0.00000 	66.48366
0.00000 	66.22549
0.00000 	66.48039
0.00000 	66.55228
0.00000 	66.63072
0.00000 	66.71242
0.00000 	67.0817
0.00000 	66.97713
0.00000 	66.25163
0.00000 	66.04902
0.00000 	65.97385
0.00000 	66.05882
0.00000 	66.79085
0.00000 	66.90196
0.00000 	67.54248
0.00000 	67.79085
0.00000 	67.59804
0.00000 	67.03922
0.00000 	67.13072
0.00000 	66.87255
0.00000 	66.77124
0.00000 	67.17974
0.00000 	66.8268
0.00000 	66.15686
0.00000 	65.95425
0.00000 	66.60458
0.00000 	67.15033
0.00000 	67.25491
0.00000 	67.53268
0.00000 	67.21242
0.00000 	66.83006
0.00000 	66.23856
0.00000 	66.88889
0.00000 	66.78758
0.00000 	66.95425
0.00000 	67.17974
0.00000 	67.09804
0.00000 	66.5098
0.00000 	66.60131
0.00000 	66.60784
0.00000 	66.76471
0.00000 	67.26144
0.00000 	66.87582
0.00000 	66.96078
0.00000 	67.44118
0.00000 	67.06536
0.00000 	67.21568
0.00000 	67.02615
0.00000 	66.79739
0.00000 	67.03595
0.00000 	67.18627
0.00000 	66.76797
0.00000 	66.90849
0.00000 	67.03268
0.00000 	66.81699
0.00000 	66.8366
0.00000 	66.46732
0.00000 	66.41503
0.00000 	66.63399
0.00000 	67.09151
0.00000 	67.04248
0.00000 	66.47385
0.00000 	66.42484
0.00000 	66.73529
0.00000 	66.83006
0.00000 	66.86928
0.00000 	66.63072
0.00000 	66.71568
0.00000 	66.88889
0.00000 	66.44118
0.00000 	66.34641
0.00000 	66.01634
0.00000 	65.94118
0.00000 	66.27778
0.00000 	66.45752
0.00000 	66.58497
0.00000 	66.92811
0.00000 	66.53268
0.00000 	66.00654
0.00000 	66.19935
0.00000 	65.61765
0.00000 	65.57843
0.00000 	66.33006
0.00000 	66.76797
0.00000 	67.06863
0.00000 	66.85947
0.00000 	66.45752
0.00000 	66.51961
0.00000 	66.76471
0.00000 	66.73529
0.00000 	66.28432
0.00000 	65.6732
0.00000 	65.61111
0.00000 	65.98366
0.00000 	66.00654
0.00000 	67.21242
0.00000 	67.22549
0.00000 	67.05882
0.00000 	66.94118
0.00000 	66.65359
0.00000 	66.04248
0.00000 	66.85947
0.00000 	67.20588
0.00000 	67.0098
0.00000 	66.46732
0.00000 	66.55882
0.00000 	66.84314
0.00000 	67.46078
0.00000 	67.31046
0.00000 	66.18301
0.00000 	66.04902
0.00000 	66.54902
0.00000 	66.48039
0.00000 	67.37582
0.00000 	67.97059
0.00000 	67.56209
0.00000 	67.02941
0.00000 	66.92157
0.00000 	67.00654
0.00000 	66.60131
0.00000 	66.66994
0.00000 	67.56209
0.00000 	67.74837
0.00000 	67.60131
0.00000 	67.48039
0.00000 	67.98693
0.00000 	67.50654
0.00000 	66.87582
0.00000 	67.25163
0.00000 	67.36601
0.00000 	67.20915
0.00000 	67.60131
0.00000 	67.65033
0.00000 	67.75817
0.00000 	67.78758
0.00000 	67.81699
0.00000 	68.15686
0.00000 	67.59804
0.00000 	66.95425
0.00000 	66.97713
0.00000 	66.88889
0.00000 	67.24509
0.00000 	66.77124
0.00000 	67.06863
0.00000 	66.94444
0.00000 	67.83987
0.00000 	67.62092
0.00000 	66.60458
0.00000 	66.45752
0.00000 	66.56863
0.00000 	66.47385
0.00000 	66.21896
0.00000 	66.63725
0.00000 	66.92811
0.00000 	67.43137
0.00000 	67.28104
0.00000 	66.54902
0.00000 	66.40196
0.00000 	66.75491
0.00000 	66.57843
0.00000 	66.0098
0.00000 	65.74837
0.00000 	65.93137
0.00000 	66.12745
0.00000 	66.53595
0.00000 	66.70261
0.00000 	65.95425
0.00000 	65.64053
0.00000 	66.06209
0.00000 	66.01307
0.00000 	65.93791
0.00000 	65.66994
0.00000 	65.36928
0.00000 	66.06536
0.00000 	66.15033
0.00000 	65.59804
0.00000 	65.48693
0.00000 	65.82026
0.00000 	65.64706
0.00000 	65.49346
0.00000 	66.13725
0.00000 	66.31373
0.00000 	65.73529
0.00000 	66.42157
0.00000 	66.80719
0.00000 	66.85294
0.00000 	66.79412
0.00000 	66.65033
0.00000 	66.45098
0.00000 	66.95752
0.00000 	66.78432
0.00000 	66.51634
0.00000 	66.26144
